Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score
718020408,52,M,2,High School,Single,NY,91750,yes,no,no,cellular,Selfemployeed,60117,3
718021608,41,M,2,Graduate,Single,TX,91750,yes,no,no,telephone,Businessman,73102,2
718023708,45,M,3,Uneducated,Single,TX,91750,no,yes,yes,unknown,Businessman,177518,3
718024908,55,M,3,Graduate,Married,CA,91750,no,yes,no,cellular,White-collar,101440,3
718025808,46,F,1,Uneducated,Unknown,VA,91750,yes,no,no,cellular,Govt,40449,3
718026858,41,M,4,Unknown,Married,NY,91750,no,no,yes,cellular,Businessman,76644,1
718030083,45,F,4,High School,Single,NY,91750,no,no,yes,cellular,Blue-collar,13842,1
718031508,42,M,4,High School,Single,NY,91750,no,no,no,cellular,Selfemployeed,95028,1
718032483,45,M,4,Graduate,Married,FL,91750,no,yes,no,telephone,White-collar,74229,3
718034058,50,F,3,Graduate,Married,TX,91750,yes,no,yes,cellular,Blue-collar,55254,1
718037433,58,F,2,Uneducated,Married,NY,91750,no,no,no,cellular,Retirees,17818,3
718038483,45,F,5,High School,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,37527,3
718039683,50,F,3,Graduate,Married,CA,91750,no,no,no,unknown,Selfemployeed,14975,3
718041033,53,M,4,Graduate,Married,NY,91750,no,no,no,cellular,Businessman,98581,3
718042383,45,F,4,Graduate,Married,CA,90026,no,no,no,cellular,Businessman,200481,3
718043583,34,F,1,Uneducated,Married,FL,91750,yes,yes,no,cellular,Businessman,201062,3
718045008,43,M,1,Graduate,Single,NY,91750,no,no,no,cellular,Selfemployeed,101203,3
718046433,38,M,2,Graduate,Married,NJ,91750,yes,no,no,cellular,White-collar,102862,1
718048608,57,M,1,Doctorate,Married,NY,91750,no,yes,no,cellular,Blue-collar,93905,2
718050033,59,F,1,Graduate,Unknown,NY,91750,yes,no,no,cellular,Businessman,20414,3
718054833,39,F,2,Post-Graduate,Unknown,NY,91750,no,yes,no,cellular,Blue-collar,33536,2
718056033,42,F,4,Graduate,Married,NY,91750,yes,yes,no,cellular,Businessman,36466,3
718060983,33,M,1,Uneducated,Married,FL,91750,no,yes,no,telephone,White-collar,150361,1
718063083,46,M,3,Graduate,Unknown,NJ,91750,yes,no,no,telephone,Businessman,76235,2
718064283,65,M,1,Graduate,Single,CA,91750,yes,yes,no,cellular,Selfemployeed,14975,2
718065333,48,F,4,Graduate,Single,CA,91750,no,no,no,cellular,White-collar,40910,3
718067658,38,F,2,Uneducated,Single,CA,91750,yes,no,no,cellular,Businessman,54201,5
718068933,43,F,1,Uneducated,Married,TX,91750,no,no,yes,cellular,White-collar,22626,3
718071933,56,M,3,Uneducated,Married,NJ,91750,no,no,no,cellular,Businessman,223710,3
718072758,52,F,2,Unknown,Single,TX,91750,yes,no,yes,cellular,Retirees,48097,3
718076733,46,F,3,Graduate,Single,NJ,91750,yes,no,yes,unknown,Govt,34758,5
718078008,35,M,3,Graduate,Single,FL,91750,no,no,yes,cellular,White-collar,104160,3
718080558,52,M,1,Graduate,Married,CA,91750,no,no,no,unknown,Govt,116957,5
718082208,52,F,3,Unknown,Single,NY,91750,yes,no,no,unknown,Selfemployeed,14975,3
718083483,42,F,2,Graduate,Married,NY,91750,no,yes,yes,cellular,Blue-collar,21362,3
718086783,48,M,5,Uneducated,Single,CA,91750,no,no,no,cellular,Govt,76210,2
718088133,44,F,4,Post-Graduate,Unknown,CA,91750,no,yes,no,cellular,Blue-collar,18095,3
718090233,46,F,2,High School,Single,NY,91750,yes,no,no,unknown,Selfemployeed,32612,5
718093233,54,F,3,Doctorate,Unknown,FL,91750,yes,yes,no,cellular,Blue-collar,12179,3
718096608,55,F,0,High School,Married,NY,91750,no,no,yes,cellular,White-collar,144293,3
718100808,51,M,3,Post-Graduate,Married,IA,91750,no,no,no,cellular,Businessman,103374,2
718102758,51,M,1,Unknown,Married,CA,90025,yes,no,no,cellular,White-collar,150687,3
718103733,51,M,3,Graduate,Married,NY,91750,no,no,no,cellular,Govt,55266,2
718108758,36,M,3,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,67751,3
718109808,39,M,3,Unknown,Single,CA,91750,yes,no,no,cellular,Govt,70329,3
718110858,54,F,4,High School,Single,CA,91750,yes,no,no,unknown,White-collar,30978,3
718113633,36,M,1,Graduate,Married,FL,91750,no,yes,yes,cellular,White-collar,100225,3
718115733,47,F,2,Graduate,Single,CA,91750,no,no,no,telephone,Selfemployeed,14975,2
718116933,45,M,4,Graduate,Married,TX,91750,no,no,no,cellular,Selfemployeed,74748,3
718121658,49,F,4,Uneducated,Married,TX,91750,no,yes,no,cellular,Selfemployeed,1250,2
718123608,32,F,1,Unknown,Single,FL,91750,yes,no,no,cellular,Businessman,234773,3
718127958,56,F,1,Uneducated,Unknown,FL,91750,no,no,no,cellular,Businessman,52564,5
718133733,39,M,1,Graduate,Unknown,TX,91750,no,yes,no,cellular,Govt,50271,5
718136283,48,F,1,High School,Married,NJ,91750,no,yes,no,unknown,Selfemployeed,14975,3
718137183,57,M,3,Uneducated,Married,NY,91750,no,yes,yes,unknown,Retirees,98706,3
718140783,44,F,3,Unknown,Single,NJ,91750,no,no,no,unknown,Businessman,239791,3
718141983,47,M,5,High School,Single,FL,91750,no,no,no,cellular,Govt,95388,2
718142958,47,M,4,Graduate,Single,NJ,91750,yes,no,no,cellular,Govt,100347,2
718146258,40,M,4,Post-Graduate,Single,CA,91750,yes,yes,yes,cellular,Govt,41221,2
718147233,43,M,4,Graduate,Single,NJ,91750,yes,no,yes,cellular,Govt,89348,3
718148358,47,F,3,Unknown,Unknown,CA,91750,no,yes,no,cellular,Retirees,27642,3
718152333,47,F,2,High School,Single,NY,91750,yes,no,no,unknown,White-collar,39304,3
718153233,39,F,2,Graduate,Married,TX,91750,no,no,yes,cellular,Blue-collar,41731,3
718160358,59,F,0,Unknown,Single,TX,91750,no,yes,no,unknown,Retirees,28455,3
718161708,57,F,2,Graduate,Married,TX,91750,no,yes,no,cellular,Businessman,189273,3
718162908,61,F,0,Graduate,Married,CA,91750,no,no,no,cellular,Retirees,14901,3
718163808,54,M,2,Graduate,Single,IA,91750,no,no,no,cellular,Selfemployeed,79283,3
718164858,48,M,3,Post-Graduate,Single,FL,91750,yes,no,no,cellular,Govt,72384,2
718165758,52,M,3,Unknown,Single,NY,91750,no,yes,no,cellular,White-collar,99517,2
718170033,37,F,0,Doctorate,Married,FL,91750,no,yes,no,cellular,Businessman,225868,2
718171308,39,F,1,Graduate,Unknown,CA,91750,no,no,yes,unknown,Retirees,28697,3
718174908,54,F,3,Uneducated,Single,CA,91750,no,no,no,telephone,Blue-collar,14534,3
718178583,42,M,4,Unknown,Married,FL,91750,no,no,no,cellular,Selfemployeed,73220,3
718181433,27,F,0,High School,Single,CA,91750,no,no,no,unknown,Selfemployeed,31496,5
718183833,43,F,5,Graduate,Married,CA,91750,no,yes,no,unknown,Selfemployeed,57721,2
718184883,33,M,3,High School,Married,IA,91750,yes,yes,no,cellular,Businessman,44208,3
718186233,33,M,1,High School,Single,CA,91750,no,yes,no,telephone,Selfemployeed,46904,3
718187508,48,M,2,Uneducated,Married,FL,91750,yes,yes,no,cellular,Businessman,53685,3
718188858,46,M,3,Graduate,Single,NJ,91750,no,no,no,cellular,Businessman,87840,3
718189908,49,M,3,High School,Married,CA,91750,no,yes,yes,unknown,Govt,108642,5
718191483,34,F,2,Doctorate,Single,FL,91750,yes,yes,no,unknown,Selfemployeed,38777,3
718192608,49,M,2,High School,Single,NY,91750,yes,no,no,unknown,White-collar,143951,2
718193958,41,F,4,Uneducated,Single,FL,91750,no,yes,no,cellular,Selfemployeed,14975,5
718194858,46,M,3,Graduate,Unknown,TX,91750,no,no,no,cellular,Selfemployeed,86545,5
718197108,44,F,4,High School,Single,NY,91750,yes,no,no,cellular,Blue-collar,13908,5
718199133,62,F,1,High School,Married,NJ,91750,yes,no,no,cellular,Selfemployeed,14975,3
718200333,53,M,2,Graduate,Married,TX,91750,yes,no,no,cellular,Blue-collar,103897,2
718201383,43,F,4,High School,Single,IA,91750,no,yes,no,cellular,Businessman,22325,2
718202658,46,M,3,High School,Unknown,TX,91750,no,no,no,cellular,Selfemployeed,97078,5
718205283,49,M,4,Unknown,Married,CA,91750,yes,yes,yes,telephone,Businessman,90838,5
718206783,56,F,2,Graduate,Married,CA,91750,no,no,no,unknown,Blue-collar,14053,5
718208358,65,F,2,High School,Married,NJ,91750,yes,yes,no,cellular,Businessman,42227,3
718211208,64,F,1,Uneducated,Married,NY,91750,no,no,no,cellular,Businessman,50512,5
718212633,49,F,3,High School,Married,TX,91750,no,yes,no,cellular,White-collar,39595,2
718215033,50,F,3,High School,Single,IL,91750,no,no,yes,cellular,Blue-collar,13291,2
718216008,50,F,2,Unknown,Single,NY,91750,no,yes,no,cellular,Selfemployeed,35843,3
718220358,41,F,3,High School,Single,TX,91750,yes,no,no,unknown,Selfemployeed,14975,3
718225683,46,F,2,High School,Married,TX,91750,no,no,no,cellular,Businessman,208619,2
718227033,50,F,2,Graduate,Married,CA,91750,yes,yes,no,cellular,White-collar,29782,3
718229133,53,F,3,Graduate,Married,AK,99504,no,yes,no,cellular,Blue-collar,42108,5
718230933,41,F,4,High School,Single,TX,91750,no,yes,no,cellular,Blue-collar,10635,3
718242333,57,F,2,Graduate,Married,CA,91750,no,yes,no,unknown,Govt,29914,3
718243533,44,F,1,Graduate,Single,TX,91750,no,yes,no,cellular,White-collar,44286,3
718244958,44,F,3,Graduate,Single,NY,91750,yes,no,no,cellular,Retirees,19746,3
718246458,52,M,5,Uneducated,Married,TX,91750,yes,yes,no,cellular,Govt,112405,5
718250883,39,F,1,Unknown,Single,FL,91750,no,yes,no,cellular,White-collar,25485,3
718252533,46,M,4,Uneducated,Single,TX,91750,no,yes,no,cellular,Govt,102509,3
718256658,45,M,3,Graduate,Single,TX,91750,no,yes,no,telephone,Blue-collar,68486,3
718259433,52,M,2,Graduate,Married,FL,91750,yes,no,no,cellular,White-collar,99478,3
718263108,42,F,5,Unknown,Married,TX,91750,yes,yes,no,unknown,Businessman,32806,5
718264233,43,F,3,High School,Married,NY,91750,no,no,yes,cellular,Businessman,27771,3
718265658,48,F,5,High School,Single,FL,91750,no,no,no,telephone,Businessman,51182,3
718267233,40,F,3,Unknown,Single,CA,91750,yes,yes,no,cellular,Businessman,43110,3
718270833,46,F,4,High School,Unknown,TX,91750,yes,yes,no,cellular,White-collar,50270,5
718271958,35,M,2,Graduate,Married,NY,91750,yes,no,no,cellular,White-collar,63916,2
718274283,48,F,3,Uneducated,Single,CA,91750,no,yes,no,cellular,Retirees,28134,2
718276758,48,M,3,Unknown,Single,TX,91750,yes,yes,no,cellular,Govt,112281,2
718279008,34,M,4,Unknown,Single,TX,91750,no,yes,no,cellular,White-collar,24833,2
718279983,31,M,0,Graduate,Married,NY,91750,no,no,no,cellular,Businessman,77607,2
718281408,34,F,1,Doctorate,Married,NJ,91750,no,no,no,cellular,Selfemployeed,14975,3
718282983,44,M,4,Unknown,Married,CT,91750,no,no,no,cellular,Blue-collar,66772,2
718284408,49,M,5,Post-Graduate,Single,NV,91750,yes,yes,no,cellular,Govt,46447,3
718285308,44,F,2,High School,Married,NY,91750,no,yes,no,cellular,Selfemployeed,39013,2
718286658,44,F,4,High School,Single,FL,91750,no,no,no,cellular,Selfemployeed,48988,3
718288833,41,M,3,Graduate,Married,CA,90250,no,no,no,cellular,Businessman,178761,5
718291233,56,F,2,High School,Married,CA,91750,no,no,no,cellular,Govt,57384,3
718292283,39,M,1,Uneducated,Single,CA,91750,no,no,no,unknown,Blue-collar,112440,3
718296558,38,F,3,High School,Married,TX,91750,no,yes,no,cellular,Retirees,26012,5
718297683,47,M,2,Doctorate,Married,TX,91750,no,yes,no,cellular,White-collar,105376,3
718298733,42,M,3,High School,Married,NY,91750,no,no,no,telephone,Businessman,152492,5
718299933,45,F,5,Uneducated,Single,TX,91750,yes,no,no,cellular,Businessman,225609,5
718301508,30,F,0,Uneducated,Married,TX,91750,no,yes,no,cellular,Blue-collar,14510,3
718303683,53,F,2,Graduate,Unknown,FL,91750,no,no,yes,unknown,Govt,30929,2
718304583,46,M,2,Graduate,Single,FL,91750,no,no,no,cellular,Govt,79075,3
718306308,45,M,3,Graduate,Unknown,CA,91750,yes,no,no,cellular,Govt,111439,3
718307433,43,F,2,Unknown,Married,NY,91750,no,no,no,cellular,Govt,20360,5
718308558,50,M,4,High School,Married,FL,91750,no,yes,no,cellular,Govt,106576,3
718310733,44,F,3,Unknown,Married,NY,91750,no,yes,no,cellular,Retirees,18531,3
718311933,42,F,2,Unknown,Single,TX,91750,yes,yes,no,cellular,Govt,30305,2
718316058,56,F,2,Graduate,Single,TX,91750,no,no,no,unknown,Businessman,186328,5
718317258,57,F,1,Uneducated,Single,CA,91750,yes,yes,no,unknown,Businessman,39389,2
718318383,44,F,4,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,55204,3
718320933,49,M,4,High School,Unknown,FL,91750,yes,yes,no,cellular,Businessman,112521,5
718324983,29,M,0,Uneducated,Married,FL,91750,yes,no,no,cellular,Blue-collar,66790,3
718325883,37,F,2,Graduate,Single,TX,91750,yes,no,no,cellular,Blue-collar,10573,3
718328283,41,M,2,High School,Single,CA,91750,no,no,no,cellular,Businessman,119924,3
718329183,43,M,3,Doctorate,Single,NY,91750,no,yes,no,cellular,Blue-collar,45788,3
718333983,32,M,3,Graduate,Single,NY,91750,yes,no,no,cellular,White-collar,117688,3
718337733,52,F,2,High School,Single,NY,91750,no,no,no,cellular,Businessman,193246,1
718338708,55,F,3,High School,Married,CA,91750,no,yes,no,telephone,Govt,36799,3
718342158,48,F,2,Doctorate,Married,TX,91750,no,yes,no,unknown,Blue-collar,17069,1
718343058,53,F,1,Unknown,Single,FL,91750,no,yes,no,unknown,Businessman,153597,2
718344033,47,F,1,Graduate,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,14975,1
718345233,39,F,2,Unknown,Married,NJ,91750,no,no,no,unknown,Govt,18198,1
718346658,48,F,1,Uneducated,Married,FL,91750,no,no,no,cellular,White-collar,17261,1
718349058,26,F,0,High School,Single,NJ,91750,no,no,no,cellular,Selfemployeed,8250,4
718350033,45,F,3,Uneducated,Single,FL,91750,no,yes,no,cellular,Selfemployeed,33468,3
718352358,50,F,1,High School,Married,FL,91750,no,no,no,cellular,Govt,31485,4
718353633,46,M,3,Unknown,Married,TX,91750,no,no,no,unknown,Retirees,100055,4
718354683,52,F,3,Graduate,Single,FL,91750,yes,no,no,cellular,Selfemployeed,39826,4
718357458,52,F,2,Graduate,Single,TX,91750,yes,yes,no,cellular,Businessman,209238,4
718358808,65,M,1,Doctorate,Single,FL,91750,yes,no,no,cellular,Govt,41630,4
718360083,57,F,3,Doctorate,Single,NY,91750,no,no,no,unknown,Govt,27565,5
718361583,50,F,4,Doctorate,Single,MO,91750,yes,no,no,cellular,Selfemployeed,14975,3
718362783,53,F,2,Unknown,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,2565,4
718364283,40,F,2,Uneducated,Married,NY,91750,no,no,no,cellular,Retirees,39286,4
718366983,49,F,3,Graduate,Unknown,CA,91750,no,yes,no,cellular,Retirees,38077,4
718368333,47,F,3,Graduate,Unknown,TX,91750,no,no,yes,cellular,Businessman,36352,3
718370733,51,M,2,Graduate,Single,FL,91750,no,no,no,cellular,Businessman,65740,3
718372458,57,M,2,Graduate,Single,TX,91750,no,yes,no,telephone,Businessman,171902,5
718373658,41,F,4,High School,Single,HI,91750,yes,no,no,unknown,Govt,42670,3
718376583,45,M,2,Graduate,Married,NY,91750,no,yes,no,cellular,White-collar,100558,4
718379358,46,M,4,High School,Married,TX,91750,no,yes,no,cellular,White-collar,114601,5
718383183,47,M,5,Graduate,Single,CA,90026,no,yes,no,cellular,Businessman,166946,3
718384233,50,F,1,Post-Graduate,Married,CA,91750,no,yes,no,cellular,Blue-collar,55604,5
718388733,48,M,4,High School,Married,AZ,90025,yes,no,no,cellular,Businessman,116297,4
718394658,42,F,2,Unknown,Married,NY,91750,no,no,yes,cellular,Selfemployeed,26221,5
718396533,38,M,1,Graduate,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,66931,4
718397658,50,F,3,Unknown,Married,NJ,91750,yes,no,no,unknown,Blue-collar,39476,4
718399233,58,M,0,Unknown,Single,FL,91750,no,no,no,cellular,Blue-collar,51922,4
718403358,37,F,2,High School,Single,TX,91750,no,no,yes,telephone,Blue-collar,45101,3
718404783,59,F,1,Unknown,Single,TX,91750,no,no,no,cellular,Retirees,26400,4
718410258,52,F,2,Graduate,Married,TX,91750,yes,no,no,cellular,Retirees,53629,4
718414008,48,F,3,Graduate,Married,FL,91750,no,no,no,cellular,Selfemployeed,5525,3
718415133,43,F,2,Post-Graduate,Married,NJ,91750,no,no,no,unknown,Selfemployeed,14975,4
718416858,61,F,1,Graduate,Single,CA,91750,no,yes,yes,cellular,Selfemployeed,18157,4
718418958,51,F,3,High School,Married,CA,91750,yes,yes,no,unknown,Selfemployeed,11608,4
718420308,38,M,2,Graduate,Single,FL,91750,no,yes,yes,cellular,Businessman,53725,4
718421808,53,M,3,Uneducated,Married,FL,91750,no,yes,yes,cellular,Businessman,70834,4
718423533,55,F,3,Uneducated,Married,NJ,91750,no,yes,no,unknown,Blue-collar,34070,4
718425333,51,M,0,Uneducated,Single,CA,90025,no,no,no,cellular,Businessman,168836,4
718426533,57,F,3,Uneducated,Married,FL,91750,yes,yes,no,cellular,Blue-collar,12503,5
718428033,47,F,5,High School,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,36965,3
718431258,38,F,3,Uneducated,Married,NY,91750,no,yes,no,cellular,Retirees,40012,3
718433508,35,M,1,Post-Graduate,Married,NY,91750,yes,no,no,cellular,Govt,111102,4
718435158,44,F,4,Graduate,Single,TX,91750,no,no,no,telephone,Businessman,18645,4
718436133,50,F,2,Graduate,Married,TX,91750,no,yes,no,cellular,Businessman,56542,5
718437033,47,F,3,Graduate,Single,TX,91750,no,yes,no,unknown,Blue-collar,29180,5
718441308,56,M,1,Graduate,Single,FL,91750,yes,yes,no,cellular,Blue-collar,86362,3
718444233,48,F,2,Unknown,Single,NY,91750,yes,yes,no,unknown,Selfemployeed,14975,4
718445883,38,F,2,Graduate,Married,CA,91750,no,yes,no,cellular,Selfemployeed,14975,5
718451133,29,F,0,Post-Graduate,Single,TX,91750,yes,no,no,cellular,White-collar,44750,3
718452633,39,F,2,High School,Married,NY,91750,yes,yes,no,cellular,Retirees,29936,4
718455633,61,F,0,Uneducated,Married,CA,90250,yes,no,no,cellular,Businessman,233004,5
718457058,49,M,2,Graduate,Married,TX,91750,no,no,no,cellular,White-collar,107984,5
718458858,31,F,1,Unknown,Single,TX,91750,no,yes,no,unknown,Retirees,38317,5
718460958,46,M,2,Uneducated,Unknown,FL,91750,yes,yes,no,cellular,Selfemployeed,65383,3
718464258,47,F,4,Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,5525,4
718465458,48,F,3,Graduate,Unknown,NY,91750,no,yes,yes,unknown,Selfemployeed,5525,5
718466883,45,M,2,Unknown,Single,CA,91750,no,no,no,cellular,White-collar,54671,4
718468158,44,F,3,Post-Graduate,Married,NY,91750,no,no,no,cellular,Govt,24404,3
718469658,40,F,3,Graduate,Unknown,CA,91750,no,yes,no,cellular,Selfemployeed,50104,3
718471758,26,F,1,Unknown,Single,FL,91750,no,yes,no,cellular,Govt,35387,4
718473558,49,F,4,High School,Married,CA,91750,no,no,no,cellular,Blue-collar,13321,5
718474683,47,F,5,High School,Single,MN,91750,no,no,no,unknown,Govt,34643,5
718476033,46,F,4,Post-Graduate,Single,TX,91750,no,no,yes,cellular,Blue-collar,27567,4
718477983,39,M,2,Graduate,Married,NY,91750,no,yes,no,cellular,Businessman,77943,3
718478883,51,M,1,Unknown,Married,NJ,91750,yes,yes,no,cellular,White-collar,61837,4
718481283,41,M,3,High School,Single,TX,91750,no,yes,no,cellular,Govt,95839,3
718484283,42,F,5,Graduate,Married,TX,91750,yes,no,no,unknown,Blue-collar,13462,3
718486608,51,M,2,Uneducated,Single,NJ,91750,yes,no,no,cellular,Businessman,145709,4
718487958,44,M,3,Graduate,Single,NY,91750,yes,yes,no,cellular,White-collar,46483,5
718488783,39,M,1,Graduate,Single,FL,91750,yes,no,no,cellular,Retirees,79668,4
718489608,38,M,4,Graduate,Unknown,NY,91750,no,yes,no,telephone,Blue-collar,73480,4
718490658,55,F,2,Graduate,Single,TX,91750,no,yes,no,unknown,Selfemployeed,7865,5
718491708,54,M,1,Uneducated,Unknown,NY,91750,yes,yes,no,cellular,Businessman,105847,5
718492908,50,M,1,Graduate,Married,NY,91750,no,yes,no,cellular,Blue-collar,72156,4
718496283,49,F,4,Unknown,Single,NY,91750,yes,no,no,unknown,Businessman,227477,4
718497033,32,F,1,Graduate,Married,TX,91750,yes,no,no,cellular,Businessman,41054,5
718500633,50,F,2,High School,Single,TX,91750,no,no,no,unknown,Blue-collar,35804,4
718501983,59,M,1,Graduate,Single,FL,91750,no,yes,no,cellular,Businessman,73986,4
718503108,46,F,3,Unknown,Married,NY,91750,yes,yes,no,cellular,White-collar,42271,4
718504233,65,F,1,Unknown,Single,CA,91750,no,yes,no,unknown,Retirees,37233,4
718504983,37,F,3,Doctorate,Married,CA,91750,yes,no,no,telephone,Govt,36504,3
718505958,49,F,1,Post-Graduate,Single,IL,91750,no,no,yes,unknown,Selfemployeed,14975,4
718508883,45,F,4,Graduate,Single,NY,91750,yes,no,no,cellular,Retirees,25222,5
718509858,53,M,1,Uneducated,Married,NJ,91750,no,yes,yes,cellular,Govt,58568,4
718510983,58,F,1,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,41003,4
718513233,46,M,3,High School,Married,NJ,91750,no,no,yes,cellular,Govt,76334,5
718514283,26,M,1,Graduate,Single,FL,91750,no,yes,no,cellular,Selfemployeed,44613,4
718515483,36,F,3,High School,Married,NJ,91750,no,yes,no,unknown,Selfemployeed,36033,3
718516533,39,F,2,Graduate,Married,TX,91750,no,no,no,cellular,White-collar,45809,3
718518858,44,M,2,Graduate,Unknown,NV,91750,no,no,no,cellular,Businessman,91678,5
718521258,47,F,2,Graduate,Single,IA,91750,no,yes,yes,cellular,Selfemployeed,37477,4
718522308,37,F,0,Graduate,Single,NY,91750,yes,no,no,cellular,Selfemployeed,48612,3
718524783,43,F,2,Unknown,Single,TX,91750,yes,yes,no,cellular,Businessman,21982,5
718528008,51,M,4,Graduate,Single,NY,91750,no,yes,no,cellular,Businessman,168477,3
718528833,52,M,2,Graduate,Married,NY,91750,yes,yes,no,telephone,Businessman,117151,5
718530258,53,M,5,Uneducated,Unknown,TX,91750,no,yes,no,cellular,Businessman,102415,4
718531983,48,M,2,Graduate,Married,TX,91750,yes,no,no,unknown,White-collar,142913,4
718535733,55,M,3,Unknown,Married,NY,91750,no,yes,no,cellular,Selfemployeed,86085,5
718538958,37,M,1,Graduate,Single,FL,91750,no,yes,no,cellular,Selfemployeed,68873,3
718540308,48,M,4,Post-Graduate,Married,FL,91750,no,yes,no,cellular,Govt,55674,3
718542858,45,M,3,High School,Married,CA,91750,no,yes,no,cellular,White-collar,71576,4
718545033,55,M,3,High School,Single,TX,91750,no,no,no,cellular,Businessman,94454,5
718547358,52,F,0,Graduate,Unknown,NY,91750,no,no,no,cellular,Businessman,43939,5
718548558,51,F,0,High School,Married,CA,91750,no,no,no,cellular,Govt,56028,5
718555308,43,M,3,Graduate,Unknown,CA,91750,no,no,no,unknown,Govt,80909,5
718558758,42,M,4,Unknown,Single,FL,91750,yes,no,yes,cellular,White-collar,45344,4
718561458,44,F,3,Uneducated,Married,CA,91750,yes,yes,yes,cellular,Selfemployeed,11561,4
718563483,50,F,4,Graduate,Married,NY,91750,no,no,no,unknown,White-collar,30660,4
718565733,50,M,1,Uneducated,Single,NJ,91750,no,no,no,cellular,Retirees,61803,4
718566858,34,M,2,Graduate,Single,FL,91750,yes,yes,no,telephone,Retirees,89713,5
718567758,56,M,0,Graduate,Married,NJ,91750,no,no,no,cellular,Govt,102667,5
718569258,37,M,3,Graduate,Married,FL,91750,no,yes,no,cellular,White-collar,52417,5
718570158,43,M,1,Post-Graduate,Unknown,CA,91750,no,no,yes,cellular,Govt,76001,5
718572408,46,M,2,Graduate,Married,CA,91750,no,no,no,cellular,Businessman,77730,5
718574808,65,F,0,High School,Single,CA,91750,yes,no,no,cellular,White-collar,57909,3
718576908,54,F,0,Graduate,Married,CA,91750,no,no,no,cellular,Govt,57007,3
718577958,40,F,4,Uneducated,Single,CA,91750,no,no,no,cellular,Selfemployeed,2565,5
718578708,45,M,4,Graduate,Single,FL,91750,yes,yes,no,cellular,Businessman,155175,4
718579833,55,M,2,High School,Married,NY,91750,no,no,no,telephone,White-collar,136882,5
718582158,41,M,4,High School,Unknown,TX,91750,yes,yes,no,cellular,Retirees,52789,4
718583133,42,F,5,Graduate,Unknown,TX,91750,yes,yes,no,cellular,Selfemployeed,39266,4
718586133,38,M,2,Graduate,Married,FL,91750,no,no,no,unknown,White-collar,84079,5
718587858,38,F,3,Doctorate,Single,NY,91750,no,yes,no,unknown,Selfemployeed,14975,3
718589133,44,F,2,Graduate,Married,NJ,91750,no,yes,no,cellular,Govt,25735,3
718590183,38,M,1,Unknown,Single,TX,91750,yes,yes,no,cellular,Businessman,92037,4
718594608,54,F,4,Graduate,Single,TX,91750,no,no,no,unknown,Blue-collar,12489,5
718595583,26,F,0,Post-Graduate,Single,NY,91750,no,yes,yes,cellular,Businessman,15621,5
718596858,35,M,1,Graduate,Unknown,NY,91750,yes,no,no,cellular,Businessman,96194,5
718599108,39,M,2,Uneducated,Single,TX,91750,no,yes,yes,cellular,Govt,61407,4
718602708,34,F,4,Graduate,Single,CA,91750,yes,no,no,cellular,Selfemployeed,37770,5
718607883,47,M,1,Graduate,Married,NY,91750,no,no,no,cellular,Blue-collar,79932,5
718611333,63,M,0,Graduate,Single,CA,91750,yes,no,no,cellular,Retirees,64346,5
718612758,37,F,2,Uneducated,Married,CA,90025,no,no,no,cellular,Businessman,216995,4
718614183,46,M,4,Graduate,Single,FL,91750,yes,yes,no,cellular,White-collar,119134,4
718618458,40,M,2,Unknown,Single,NY,91750,yes,yes,no,unknown,Businessman,58513,3
718619883,67,F,1,Graduate,Married,TX,91750,yes,yes,no,unknown,Selfemployeed,11560,3
718621608,37,F,1,High School,Single,NY,91750,no,yes,no,telephone,Selfemployeed,2565,4
718622658,49,M,2,Uneducated,Married,TX,91750,yes,yes,yes,cellular,White-collar,64240,4
718623783,62,F,0,Graduate,Single,CA,91750,yes,yes,no,cellular,Selfemployeed,14975,5
718626033,34,F,2,Graduate,Married,NY,91750,yes,no,no,cellular,Businessman,32603,3
718627458,35,F,3,High School,Married,NJ,91750,no,no,no,cellular,Selfemployeed,21842,5
718629858,40,M,4,Graduate,Single,TX,91750,yes,yes,no,cellular,White-collar,70175,4
718632933,42,M,4,Graduate,Single,FL,91750,yes,no,no,cellular,Govt,75931,4
718634058,52,M,1,High School,Single,CA,90025,no,no,no,cellular,Businessman,186874,4
718637208,46,F,3,Graduate,Single,NJ,91750,yes,yes,yes,unknown,Selfemployeed,14975,4
718640508,50,F,2,Uneducated,Single,TX,91750,no,yes,no,unknown,Blue-collar,14464,4
718641483,47,M,2,Graduate,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,66603,4
718642458,32,F,0,Unknown,Single,NY,91750,no,no,no,unknown,Blue-collar,34103,4
718645308,57,M,2,High School,Single,CA,91750,no,yes,no,cellular,Blue-collar,75927,4
